siren,denomination,naf_code,effectif,ville,anciennete,taux_chomage,croissance_pib,target_defaut
484138011,,96.02A,3-5,MARSEILLE,21,,,0
484139860,AMLES ET CIE,70.10Z,,MARSEILLE 16,21,,,0
484185228,STE DE FAIT MORGANTI PRIEUR,56.10C,,MARSEILLE,21,,,0
484185830,APIGEM,62.01Z,6-9,AIX-EN-PROVENCE,21,,,0
484186911,,10.71D,,MARSEILLE,21,,,0
484206479,ELECTRICITE GENERALE TAVERNIER FRERES,43.21A,,MARSEILLE,21,,,0
484210489,A.M.B  AZUR MULTISERVICES DU BATIMENT,43.99C,,MARSEILLE,21,,,0
484219191,,92.6C,,AIX-EN-PROVENCE,21,,,0
484222393,S.D.H,64.20Z,,MARSEILLE 10,21,,,0
484223078,SOCIETE CIVILE IMMOBILIERE STAR IMMO,68.20A,,MARSEILLE,21,,,0
484278684,,81.21Z,,MARSEILLE 16EME,21,,,0
484304670,ARMONY MULTISERVICES,43.34Z,,AIX-EN-PROVENCE,21,,,0
484309679,,93.29Z,,MARSEILLE,21,,,0
484310230,SECOVAL EXPERTISE ET CONSEILS,69.20Z,20-49,AIX-EN-PROVENCE,21,,,0
484312939,,86.90D,,MARSEILLE,21,,,0
484313168,LE SOLEAIDO I ET II,70.1D,,MARSEILLE 4,21,,,0
484325261,LUNIMAT,68.10Z,3-5,MARSEILLE,21,,,0
484335153,,86.90E,,MARSEILLE 4EME,21,,,0
484376637,,86.22C,,MARSEILLE,21,,,0
484390620,,32.12Z,,MARSEILLE,21,,,0
484393350,CLUB IMMOBILIER MARSEILLE,94.12Z,,MARSEILLE,22,,,0
484395009,HABEA,47.71Z,,MARSEILLE,21,,,0
484395553,,96.02A,,AIX-EN-PROVENCE,21,,,0
484477930,TOP ETANCHEITE,45.2K,,MARSEILLE,21,,,0
484514377,,86.90D,,MARSEILLE,21,,,0
484522545,,93.0D,,MARSEILLE,21,,,0
484525423,FFO,47.78A,6-9,AIX-EN-PROVENCE,21,,,0
484529599,,86.21Z,,MARSEILLE,21,,,0
484534672,SCI MARGUERITE,68.20B,,MARSEILLE,21,,,0
484547971,,10.71D,,MARSEILLE,21,,,0
484561667,,96.09Z,,AIX-EN-PROVENCE,21,,,0
484592761,PROVENCE A E G C,43.21A,,MARSEILLE,21,,,0
484628656,LE NEW VENUS,94.99Z,,MARSEILLE,21,,,0
484642475,INTERNETHIC,62.02A,,MARSEILLE 4,21,,,0
484696950,SCI LES ANGES,68.20A,,MARSEILLE,21,,,0
484711569,,43.32A,,MARSEILLE 4,21,,,0
484732144,,85.59A,,AIX-EN-PROVENCE,21,,,0
484772553,INTERACTIV-GROUP,58.29A,20-49,AIX-EN-PROVENCE,21,,,0
484792130,,68.20A,,AIX-EN-PROVENCE,21,,,0
484796743,TUX - LOGIC,62.02A,,MARSEILLE 11,21,,,0
484800230,ARTWORKS CREATIVE,62.01Z,,MARSEILLE,21,,,0
484805965,INST FR DES EMPREINTES GENETIQUES,71.20B,20-49,AIX-EN-PROVENCE,21,,,0
484806617,THIERRY TREUIL HABITAT,68.20B,,MARSEILLE,21,,,0
484815261,,43.21A,,MARSEILLE,21,,,0
484829486,,90.03B,,AIX-EN-PROVENCE,21,,,0
484836051,,86.90E,,MARSEILLE,21,,,0
484836853,,86.90E,,MARSEILLE,21,,,0
484848791,DELTA EMBRAYAGE,45.20A,1-2,MARSEILLE,21,,,0
484850128,EWONDO,59.11C,,MARSEILLE,21,,,0
484851324,PROVENCE AUTOMATIQUE MULTI-SERVICES,43.29B,,MARSEILLE 16,21,,,0
484915632,LE SAVOYARD,55.4B,,MARSEILLE,21,,,0
484916689,ESB,43.99A,3-5,MARSEILLE,21,,,0
484933445,,68.20A,,MARSEILLE,21,,,0
484936364,FAURE ALFARO TASTEVIN,82.99Z,,MARSEILLE 5,24,,,0
484967914,SCI GARYMAL,68.20B,,MARSEILLE 7,21,,,0
484984596,A.S.I. (ASSISTANCE SECUR INTERVENTION),80.10Z,,MARSEILLE,21,,,0
485004568,,46.73A,,MARSEILLE,21,,,0
485005904,S.L.S.,73.11Z,,MARSEILLE 16,21,,,0
485034557,SCI DU PAYS D'AIGUES,68.20B,,AIX-EN-PROVENCE,21,,,0
485084701,SARL LILUMA,10.71B,,MARSEILLE,21,,,0
485093819,SYGMA PLUS INGENIERIE,71.12B,,AIX-EN-PROVENCE,21,,,0
485095673,ELFE ' S PRODUCTION,59.11C,,MARSEILLE,21,,,0
485097125,,47.71Z,,AIX-EN-PROVENCE,21,,,0
485111926,SODIREM,49.41A,,AIX-EN-PROVENCE,21,,,0
485116222,ENGLISHING,85.59A,,MARSEILLE 11,21,,,0
485138499,COMVOUS,70.22Z,,MARSEILLE 12,21,,,0
485196257,,18.13Z,,MARSEILLE,21,,,0
485204887,,47.89Z,,MARSEILLE,21,,,0
485205934,HP CONSEIL IMMOBILIER,68.31Z,1-2,MARSEILLE,21,,,0
485206684,LUMI LETTRES ENSEIGNES,25.2G,,MARSEILLE 12,21,,,0
485222897,NEW BLADE TEAM,94.99Z,,MARSEILLE 12,21,,,0
485245211,,62.02A,,MARSEILLE,21,,,0
485251631,S.A.R.L. TOP COIFFURE,96.02A,,MARSEILLE,21,,,0
485260202,SOCIETE HOTELIERE DE L'ESTAQUE,55.10Z,6-9,MARSEILLE,21,,,0
485266415,PLAN B,68.20B,,MARSEILLE 16,21,,,0
485277370,,47.19B,,MARSEILLE,21,,,0
485282305,,47.41Z,,MARSEILLE 7EME,20,,,0
485283279,,86.90F,,MARSEILLE,20,,,0
485291900,ALMA,68.20B,,MARSEILLE,21,,,0
485319859,,90.03B,,MARSEILLE,21,,,0
485340301,DUVIDO,68.20B,,MARSEILLE,21,,,0
485351977,,60.2L,,MARSEILLE,20,,,0
485358113,DIYAR CONSTRUCTIONS,43.99C,,MARSEILLE 11,21,,,0
485370233,,81.21Z,,MARSEILLE,20,,,0
487434136,,70.22Z,,AIX-EN-PROVENCE,21,,,0
487434177,,96.02B,,MARSEILLE,21,,,0
487445165,SCI POLKA,68.20B,,AIX-EN-PROVENCE,21,,,0
487461527,,68.20A,,MARSEILLE,21,,,0
487518870,,86.90E,,MARSEILLE,21,,,0
487526519,SCI LA FARINOLAISE,68.20B,,MARSEILLE,21,,,0
487530099,LAMY,68.32A,2000-4999,MARSEILLE,21,,,0
487541039,USCLAT,47.21Z,1-2,AIX-EN-PROVENCE,20,,,0
487545170,C & C COMMUNICATION,70.22Z,1-2,MARSEILLE,20,,,0
487573891,,86.90D,,MARSEILLE 12EME,21,,,0
487581837,TAKAFA PLUS,94.99Z,,MARSEILLE,21,,,0
487601981,ARTECH BOIS,43.32A,3-5,MARSEILLE 11,21,,,0
487625873,SOMEFOR PEINTURES,68.20B,,MARSEILLE,21,,,0
487663502,NATURHOUSE,46.38B,20-49,MARSEILLE 16,21,,,0
487681330,SARL LAURA,96.04Z,,MARSEILLE,20,,,0
487697450,PINNA INVESTISSEMENTS,70.10Z,10-19,MARSEILLE,21,,,0
487698524,ENGINEERING VALIDATION SALLE BLANCHE (EVSB),71.12B,,MARSEILLE 10,21,,,0
487708489,SCI ARCHIFAMILY,68.20B,,MARSEILLE,21,,,0
487722027,LOW TECH UTOPIA,59.20Z,,MARSEILLE,21,,,0
487728263,,47.11C,,MARSEILLE,21,,,0
487765638,,46.19B,,MARSEILLE,20,,,0
487767220,,47.11B,1-2,MARSEILLE,20,,,0
487776353,LILOU,68.20B,,AIX-EN-PROVENCE,21,,,0
487790099,,68.20A,,MARSEILLE,20,,,0
487808602,,32.13Z,,MARSEILLE,20,,,0
487809303,,62.02A,,MARSEILLE,20,,,0
487809691,,68.20A,,MARSEILLE,21,,,0
487812042,,70.22Z,,MARSEILLE,21,,,0
487816548,MEYLAN L' ENCHANTEUR DE VOTRE JARDIN,81.30Z,,MARSEILLE 16,20,,,0
487832800,,69.10Z,,MARSEILLE,20,,,0
487838922,,93.0E,,AIX-EN-PROVENCE,20,,,0
487892663,,47.78C,,MARSEILLE 14EME,20,,,0
487893570,GALERIE CAP - EST,47.79Z,,MARSEILLE 10,20,,,0
487893919,EQUIPEMENT RABELAISIEN,46.90Z,,MARSEILLE 16,20,,,0
487916926,KASSI,56.10A,,MARSEILLE,20,,,0
487930349,PHILIPPE MATHIEU,68.31Z,10-19,AIX-EN-PROVENCE,20,,,0
487946279,EURL ARTI'ZIANI,43.22A,,MARSEILLE,20,,,0
487970337,PMA EXPERTISE,74.1C,,MARSEILLE,20,,,0
487994618,E@SY-PHONE,47.78C,,MARSEILLE,20,,,0
487998031,,62.01Z,,MARSEILLE,20,,,0
487999096,SYSTEM DANCE COMPAGNIE,90.01Z,,MARSEILLE,21,,,0
488018821,RICH'ART PEINTURE DECORATION,43.39Z,,MARSEILLE,20,,,0
488040254,GREG & AME,47.26Z,,AIX-EN-PROVENCE,20,,,0
488047390,PARLYM INSPECTION,71.12B,50-99,MARSEILLE,20,,,0
488084427,HORIZON REPUBLIQUE,68.20B,,MARSEILLE,20,,,0
488100066,FASHION CAP,46.19B,,AIX-EN-PROVENCE,20,,,0
488107178,,86.90D,,MARSEILLE,21,,,0
488124223,PHARMINIMO,47.73Z,6-9,MARSEILLE 3,21,,,0
488130758,GIHP 13 SAS,60.2B,,MARSEILLE,46,,,0
488139080,KHEDHIRI ET ASSOCIES,43.99C,,MARSEILLE,20,,,0
488152752,,43.91A,,MARSEILLE 16,20,,,0
488199175,KENNEDY,68.31Z,3-5,MARSEILLE,20,,,0
488212200,SANS CONTREFACON,94.99Z,,MARSEILLE,20,,,0
488223801,ASPI VAP 3000,47.54Z,,MARSEILLE 4,20,,,0
488225038,OXYDERME,46.19B,,MARSEILLE,20,,,0
488250895,MJK INSTRUMENTS,46.46Z,,MARSEILLE,20,,,0
488255811,RELAIS HOLDING,64.20Z,,MARSEILLE 12,20,,,0
488302845,HORIZON VIEUX PORT,66.19A,,MARSEILLE,20,,,0
488310756,SIMON & CO,68.20B,,MARSEILLE,20,,,0
488320417,S.T. OPTIQUE,47.78A,3-5,MARSEILLE,20,,,0
488320417,S.T. OPTIQUE,47.78A,3-5,MARSEILLE,20,,,0
488329277,BLITZ SOFTWARE,62.02A,,MARSEILLE 16,20,,,0
488329855,,86.90E,,MARSEILLE,21,,,0
488358763,PRADO SERVICES AUTOMOBILES,45.11Z,20-49,MARSEILLE,20,,,0
488361973,ASSAJIR,94.99Z,,MARSEILLE 10,21,,,0
488362047,,69.20Z,,MARSEILLE,20,,,0
488382342,,43.34Z,,MARSEILLE,20,,,0
488391525,,43.99C,,MARSEILLE,20,,,0
488430133,,46.19B,,MARSEILLE,20,,,0
488430638,,71.12B,,MARSEILLE,20,,,0
488439472,,68.20A,,MARSEILLE,21,,,0
488439738,,43.34Z,,MARSEILLE,20,,,0
488462110,SCI JUSTINE,68.20B,,MARSEILLE,21,,,0
488469263,,85.59A,,AIX-EN-PROVENCE,20,,,0
488475955,IDEAPRO,47.41Z,,MARSEILLE 11,20,,,0
488477043,AGENCEMENTS-ETUDES DE GESTION ET DE SYSTEMES D'INFORMATION-RESSOURCES HUMAINES-CONSEIL,70.22Z,,MARSEILLE 12,20,,,0
488519794,,74.20Z,,MARSEILLE,20,,,0
488551789,ALEXIA IMMOBILIER,68.31Z,1-2,MARSEILLE,20,,,0
488563636,,69.10Z,,AIX-EN-PROVENCE,21,,,0
488567025,LA CRYSTAL,68.20B,,MARSEILLE,21,,,0
488585274,DREAMERS,47.91A,,MARSEILLE,20,,,0
488592403,MARINIMMO,70.3A,,MARSEILLE 12,20,,,0
488620485,,86.90D,,MARSEILLE,20,,,0
488620790,,86.90D,,MARSEILLE,20,,,0
488686221,SCI QUAI 23,68.20B,,MARSEILLE,21,,,0
488725391,,33.20B,,AIX-EN-PROVENCE,20,,,0
488732231,SNC MAS SYLVESTRE,68.20B,,MARSEILLE,20,,,0
488760299,,56.10C,,AIX-EN-PROVENCE,20,,,0
488760315,FERRER DECOR EURL,45.4J,,MARSEILLE,20,,,0
488767435,COPRO DU 34 BD D ARRAS,81.10Z,,MARSEILLE,20,,,0
488778804,,86.90D,,MARSEILLE,20,,,0
488791898,,86.90D,,MARSEILLE,20,,,0
488793993,L OASIS,68.20B,,MARSEILLE,20,,,0
488794074,,86.90D,,MARSEILLE,20,,,0
488811506,GAYANE L.M.,47.71Z,,MARSEILLE,20,,,0
488822792,SECTION ASSOCIES SUPPORTERS ASSE,94.99Z,,AIX-EN-PROVENCE,21,,,0
488835968,,68.20B,,AIX-EN-PROVENCE,21,,,0
488837915,PHOCEAS,63.11Z,,MARSEILLE 16,20,,,0
488840307,,68.31Z,,MARSEILLE,20,,,0
488843970,,69.10Z,,MARSEILLE,20,,,0
488849902,,69.10Z,,MARSEILLE,20,,,0
488852443,,43.21A,,MARSEILLE,20,,,0
488859315,BOUCLIER DE SECURITE PRIVEE,80.10Z,,MARSEILLE,20,,,0
488862202,,43.99A,,MARSEILLE,20,,,0
488863572,SARL MULTICOURS,85.59B,,MARSEILLE 12,20,,,0
488881202,,96.09Z,,MARSEILLE,21,,,0
488881210,,47.59B,,MARSEILLE,20,,,0
488882515,OLIMED,46.32C,,MARSEILLE 14EME,20,,,0
488920901,D.S.P,49.41B,,MARSEILLE,20,,,0
488923608,ADMR ETOILE,88.10A,6-9,AIX-EN-PROVENCE,21,,,0
488923814,'AMBULANCES BLANC BLEU',86.90A,3-5,MARSEILLE,20,,,0
488925199,,70.22Z,,MARSEILLE,20,,,0
488948431,,47.91A,,MARSEILLE,20,,,0
488952953,,96.02A,,MARSEILLE,20,,,0
488966938,LE PAESELLO,41.10D,,MARSEILLE 14,20,,,0
489007468,SCI YEGHIA,68.20B,,MARSEILLE,20,,,0
489022509,LES ETOILES DU SUD,55.10Z,,AIX-EN-PROVENCE,20,,,0
489043612,,43.99C,,MARSEILLE,20,,,0
489044065,,86.90D,,MARSEILLE,21,,,0
489051961,,92.3A,,MARSEILLE,20,,,0
489067520,KAOLAB,74.90B,,AIX-EN-PROVENCE,20,,,0
489103572,,71.11Z,,AIX-EN-PROVENCE,20,,,0
489135632,SERRURERIE MENUISERIE VITRERIE DU BATIMENT (SMVB),43.32B,3-5,MARSEILLE,20,,,0
489139436,BCA EXPERTISE SAS,66.21Z,1000-1999,AIX-EN-PROVENCE,20,,,0
489227330,BATIMENT RENOVATION ETUDES ET TRAVAUX,43.99C,,MARSEILLE 4,20,,,0
489237404,LAI DENTAL EXCELLENCE,32.50A,3-5,MARSEILLE,20,,,0
489237420,,43.99C,,MARSEILLE,20,,,0
489242107,PAPET'DIRECT,46.51Z,,MARSEILLE,20,,,0
489244095,,86.90F,,MARSEILLE,20,,,0
489244616,CDFPC,43.33Z,,MARSEILLE,20,,,0
489275461,,22.29B,,AIX-EN-PROVENCE,20,,,0
489288449,ARIMO,68.10Z,,MARSEILLE 11,20,,,0
489302026,ASS SPIRIT OF SYMBIOSIS,94.99Z,,MARSEILLE,22,,,0
489326363,,85.53Z,,MARSEILLE,20,,,0
489335315,SCI ENDE,68.20B,,MARSEILLE,21,,,0
489389932,CEI- BAT,71.12B,1-2,AIX-EN-PROVENCE,20,,,0
489411579,,45.20A,,MARSEILLE,20,,,0
489414045,,73.11Z,,MARSEILLE,20,,,0
489429563,,43.21A,,AIX-EN-PROVENCE,20,,,0
489444414,EURL FUESSINGER JEAN JACQUES,43.21A,,AIX-EN-PROVENCE,20,,,0
489456772,,46.19B,,MARSEILLE,20,,,0
489464966,,90.03B,,MARSEILLE,24,,,0
489476952,EUROBIOMED,94.99Z,10-19,MARSEILLE,21,,,0
489504316,D H P,68.20B,,MARSEILLE,20,,,0
489504316,D H P,68.20B,,MARSEILLE,20,,,0
489504480,SCI HUMALI,68.20B,,MARSEILLE,20,,,0
489533059,ALLIANCE ENVIRONNEMENT EXPLOITATION,37.00Z,100-199,AIX-EN-PROVENCE,20,,,0
489536730,CENTRALE EOLIENNE DE LA CROIX DES BOUDETS,35.11Z,,AIX-EN-PROVENCE,19,,,0
489573535,OPTIMARK,73.11Z,1000-1999,AIX-EN-PROVENCE,20,,,0
489599415,AFRICAN AGENCY,52.29B,,MARSEILLE,20,,,0
489607705,,70.10Z,,AIX-EN-PROVENCE,20,,,0
489626101,API SECURITE,80.10Z,,MARSEILLE,20,,,0
489638312,SCI DU 4 SEPTEMBRE,68.20B,,MARSEILLE,20,,,0
489651505,IDEXGRAPH,46.90Z,,AIX-EN-PROVENCE,20,,,0
489706887,RONIN PRODUCTIONS,90.03B,,MARSEILLE 11,20,,,0
489726398,VENT D'AZUR,68.20B,,MARSEILLE,20,,,0
489727776,,86.90E,,MARSEILLE,20,,,0
489728261,SCI BRUNO G,68.20B,,MARSEILLE,20,,,0
489745448,,14.19Z,,MARSEILLE,20,,,0
489746396,INMAS,71.12B,,MARSEILLE 14,20,,,0
489760645,HESTIS,62.01Z,,MARSEILLE 16,20,,,0
489818880,MG PRIMEURS,47.81Z,1-2,MARSEILLE,20,,,0
489821058,SARL CREATIF,96.02A,3-5,AIX-EN-PROVENCE,20,,,0
489821058,SARL CREATIF,96.02A,3-5,AIX-EN-PROVENCE,20,,,0
489824920,FREDALEX,49.41A,,MARSEILLE,20,,,0
489825695,,69.10Z,,MARSEILLE,20,,,0
489841593,,47.89Z,,MARSEILLE,20,,,0
489872028,COPROPRIETE DU FRIOUL,81.10Z,1-2,MARSEILLE 7EME,20,,,0
489896100,LES ROSIERS,68.20B,,MARSEILLE,20,,,0
489897652,ENTREPRISE MARSEILLAISE D'ENTREPOSAGE ET DE CONSIGNATION,52.10B,,MARSEILLE 14,20,,,0
489898601,,15.8B,,MARSEILLE 11EME,20,,,0
489912832,FINTER,85.59A,,MARSEILLE 11,20,,,0
489937003,DIVERTISSEMENTS PHILIPPE,79.11Z,,MARSEILLE,20,,,0
489989426,ENTREPRISE THIERRY BOURRELLY,43.31Z,,MARSEILLE,20,,,0
490048626,COPRO SAN PAOLO SAN CARLOS,81.10Z,,MARSEILLE,22,,,0
490072337,C & M GESTION,68.31Z,6-9,MARSEILLE,20,,,0
490080629,LOISEA,58.14Z,,AIX-EN-PROVENCE,20,,,0
490122835,TRANSPORT ET SECURITE SERVICES,80.10Z,,MARSEILLE,20,,,0
490152733,,70.22Z,,MARSEILLE,20,,,0
490152733,,70.22Z,,MARSEILLE,20,,,0
490155272,,86.90D,,MARSEILLE,20,,,0
490156379,,86.90D,,MARSEILLE,20,,,0
490202827,ENERGY PLUS,47.78C,,AIX-EN-PROVENCE,20,,,0
490213188,ALCYBIADE,68.20B,,AIX-EN-PROVENCE,20,,,0
490230372,ORTEC ENGINEERING,64.20Z,,AIX-EN-PROVENCE,20,,,0
490239241,NET ET CO,81.21Z,,MARSEILLE 4,20,,,0
490243581,DECORS'HOME,43.34Z,,MARSEILLE 3,20,,,0
490255510,SCI CHALIMETTE,68.20B,,MARSEILLE,20,,,0
490289386,,74.10Z,,MARSEILLE,20,,,0
490294311,,70.22Z,,MARSEILLE,21,,,0
490309564,E.L.H.,70.22Z,,MARSEILLE 14,20,,,0
490333556,POLE SUD DEVELOPPEMENT,46.69C,,MARSEILLE 11,20,,,1
490345071,SCI JMSD,68.20B,,MARSEILLE,20,,,0
490404639,,86.90D,,MARSEILLE,20,,,0
490456183,,86.90D,,MARSEILLE,20,,,0
490457322,,74.10Z,,MARSEILLE,20,,,0
490496031,SCI BLANCARDE,68.20B,,MARSEILLE,20,,,0
490523024,MULTI SERVICES AUTO,45.20A,,MARSEILLE 14,20,,,0
490603735,S.C.I. THONIC,68.20B,,AIX-EN-PROVENCE,20,,,0
490606985,SCI DES TROIS FRERES,68.20B,,AIX-EN-PROVENCE,20,,,0
490621554,OPTIWAY,70.22Z,10-19,AIX-EN-PROVENCE,20,,,0
490621554,OPTIWAY,70.22Z,10-19,AIX-EN-PROVENCE,20,,,0
490621638,EKKYO,72.11Z,,AIX-EN-PROVENCE,20,,,0
490627312,LE CHAMP DES OLIVIERS,68.20B,,MARSEILLE 16,20,,,0
490650033,,62.01Z,,MARSEILLE 4,20,,,0
490657079,SCI LES OCHES,68.20B,,MARSEILLE,20,,,0
490658606,CABINET DENTAIRE VALENTINEO,86.23Z,10-19,MARSEILLE,20,,,0
490672383,SARL ALU MARSEILLAISE CONCEPT,43.32A,,MARSEILLE,20,,,0
490672409,,43.99C,,MARSEILLE,20,,,0
490672847,,90.01Z,,AIX-EN-PROVENCE,20,,,0
490676517,SUPREM DENIM,47.71Z,,MARSEILLE 10,20,,,0
490676715,MATTEI ARMES,47.78C,,MARSEILLE,20,,,0
490688041,LES AKOLYTES,56.10A,,MARSEILLE,20,,,0
490700671,2F INVEST,64.20Z,3-5,MARSEILLE,20,,,0
490704608,ASSOCIATION FRANCAISE DE PORTAGE DES BEBES,94.99Z,,AIX-EN-PROVENCE,20,,,0
490716511,K.P.S.,47.11B,,MARSEILLE,20,,,0
490717782,WALI  ADEL SARL,47.11B,,MARSEILLE 11,20,,,0
490740214,G2ICONSEIL,68.32A,,MARSEILLE 7,20,,,0
490763042,SARL M A T,10.71C,,MARSEILLE,19,,,0
490763059,BIEUX MACONNERIE,43.99C,,MARSEILLE,20,,,0
490769957,,47.91A,,MARSEILLE,20,,,0
490772324,CANTO BROS PRODUCTIONS,59.11C,,MARSEILLE,20,,,0
490796679,SCI BADINE 13,68.20B,,MARSEILLE,20,,,0
490857489,TRANSPORTS EXPRESS DONATI,49.41B,1-2,MARSEILLE,20,,,0
490858420,SCI JN IMMO,68.20B,,MARSEILLE 16,20,,,1
490880192,GCR 13,41.20A,,MARSEILLE,20,,,0
490918034,TELAVY COMMUNICATION,73.12Z,,MARSEILLE 7,20,,,0
490918075,SOLUSCOPE,32.50A,100-199,MARSEILLE,20,,,0
490919214,ZEBEDEE LIBRE AVEC L'AUTRE,88.99B,,MARSEILLE,26,,,0
490920899,VCDG,43.22B,1-2,MARSEILLE,20,,,0
490928264,,96.09Z,,MARSEILLE,20,,,0
490936267,INTER PARCOURS HANDICAP 13,94.99Z,6-9,MARSEILLE,20,,,0
490944113,BELLECHASSE LES CATALANS,68.20A,,MARSEILLE 2,20,,,0
490962925,VIP STUDIO,46.16Z,6-9,AIX-EN-PROVENCE,20,,,0
490984143,LAMALUAL,47.62Z,,MARSEILLE 10,20,,,0
490995362,TELEACTING,70.22Z,,MARSEILLE 14,20,,,1
491004958,,96.02A,,MARSEILLE,20,,,0
491047809,SOCIETE STM,43.91B,0 salarié,MARSEILLE 14,20,,,1
491057055,LECONTE EQUITY,64.20Z,1-2,AIX-EN-PROVENCE,20,,,0
491084869,SIMON-MARSEILLE,43.22B,,MARSEILLE 11EME,20,,,0
491095535,FORMATION PLUS CONSEIL,85.59A,,AIX-EN-PROVENCE,20,,,0
491097911,EST 13,43.22B,,MARSEILLE 11,20,,,0
491104840,SELARL HOUGRAND,86.22C,6-9,MARSEILLE 4EME,20,,,1
491120630,SCI L ' OCTROI 3,68.20B,,MARSEILLE,20,,,0
491125662,,69.10Z,,MARSEILLE,20,,,0
491144549,SCI LE PRINTEMPS,68.20B,,MARSEILLE,20,,,0
491146460,,86.90F,,MARSEILLE,20,,,0
491159224,SARL MONROE MUSIC,90.01Z,,MARSEILLE,20,,,0
491167318,,85.51Z,,MARSEILLE,20,,,0
491207981,,49.32Z,,MARSEILLE,20,,,0
491229308,KRISIS,73.11Z,,MARSEILLE 14,20,,,0
491252086,,74.90B,,MARSEILLE,20,,,0
491256954,,86.90E,,AIX-EN-PROVENCE,20,,,0
491260303,SCI BENBA,00.00Z,,MARSEILLE,20,,,0
491282323,NAPSIS,61.10Z,6-9,AIX-EN-PROVENCE,20,,,0
491303368,,90.03B,,MARSEILLE,20,,,0
491315008,COLLECTIF SAUVEGARDE DES CIMETIERES D'ORANIE,94.99Z,,MARSEILLE,22,,,0
491333126,,86.22C,1-2,MARSEILLE,21,,,0
491353835,CAL AUTO,45.20A,1-2,MARSEILLE,20,,,1
491367223,,86.90F,,AIX-EN-PROVENCE,20,,,0
491371811,BIOMEGA HYGIENE,81.21Z,500-999,MARSEILLE,20,,,0
491378097,CHEVALIER,68.20B,,MARSEILLE,20,,,0
491378097,CHEVALIER,68.20B,,MARSEILLE,20,,,0
491412102,SCI D EGUISON,68.20B,,MARSEILLE,20,,,0
491436358,SCI CRYSTALE,68.20B,,MARSEILLE,20,,,0
491481834,SCHINASI,70.22Z,,AIX-EN-PROVENCE,20,,,0
491487278,,86.90E,,MARSEILLE,20,,,0
491498291,INTS FRANCE,47.71Z,100-199,MARSEILLE,20,,,0
491500088,OLIDREY,00.00Z,,MARSEILLE,20,,,0
491513024,LIOU,47.51Z,,AIX-EN-PROVENCE,20,,,0
491513354,SCI HASA,68.32A,,MARSEILLE 2EME,20,,,0
491544060,TWINLINX CORPORATION,26.11Z,,AIX-EN-PROVENCE,20,,,0
491584835,A.C.G.O,70.22Z,,AIX-EN-PROVENCE,20,,,0
491605077,,86.90E,,MARSEILLE,20,,,0
491605168,,86.90E,,MARSEILLE,20,,,0
491606067,SCI DE L'ETANG 2006,68.20B,,MARSEILLE 16,20,,,0
491620563,SCI MANON,68.20B,,MARSEILLE,20,,,0
491636650,,31.09B,,MARSEILLE,20,,,0
491654026,ACCLEANER,74.90B,,AIX-EN-PROVENCE,20,,,0
491663886,,52.4F,,MARSEILLE,20,,,0
491664868,GER ELEC,43.21A,6-9,MARSEILLE,20,,,0
491682779,,86.90F,,AIX-EN-PROVENCE,20,,,0
491707873,PROVENCE MACHINES A BOIS,46.62Z,3-5,AIX-EN-PROVENCE,20,,,0
491739249,SARL CANADER,45.2V,,MARSEILLE 14,20,,,0
491783031,VIVAUX,56.10A,,MARSEILLE,20,,,0
491813556,LE PETIT REGAL,56.10A,,MARSEILLE,20,,,0
491840617,,90.03B,,MARSEILLE,20,,,0
491919478,ROZEN,55.3A,,MARSEILLE,20,,,0
491924122,LE PARADISE,70.10Z,,MARSEILLE 14,20,,,0
491941175,,86.23Z,,MARSEILLE,20,,,0
491943502,,74.20Z,,MARSEILLE,20,,,0
491950606,MAXTOR,45.31Z,,MARSEILLE,20,,,0
491964185,PLEIN REGIME,47.91B,,MARSEILLE,20,,,0
491965075,,74.20Z,,MARSEILLE,21,,,0
491966164,,70.22Z,,MARSEILLE,20,,,0
491973962,PRO DIAMS SECURITE PRIVEE,80.10Z,,MARSEILLE,20,,,0
491986105,LES ARCADINS,70.10Z,1-2,AIX-EN-PROVENCE,20,,,0
491996971,,96.09Z,,MARSEILLE,20,,,0
492015979,CARVAL IMMO,68.20B,,MARSEILLE,20,,,0
492016175,SCI NAOCHIA,68.20B,,MARSEILLE,20,,,0
492029566,,68.20A,,MARSEILLE,20,,,0
492029871,,96.09Z,,AIX-EN-PROVENCE,20,,,0
492030903,DELTA ASCENSEURS,43.29B,20-49,MARSEILLE,20,,,0
492031083,,43.34Z,,MARSEILLE,20,,,0
492041298,ASDISO BIS,78.20Z,,MARSEILLE,20,,,0
492054697,SH CONSTRUCTION,41.20A,,MARSEILLE,20,,,0
492055124,APPRENDRE,62.02A,,MARSEILLE,20,,,0
492055561,EXPRESS INTERIM,78.20Z,,AIX-EN-PROVENCE,20,,,0
492083829,SCI ODELIA,68.20B,,MARSEILLE,20,,,0
492112792,,47.89Z,,MARSEILLE 11EME,20,,,0
492115282,,47.79Z,,MARSEILLE,20,,,0
492122742,SARL BLANCHISSERIE MEDITERRANEENNE INDUSTRIELLE,96.01B,,MARSEILLE 14,20,,,0
492138912,,43.21A,,MARSEILLE 10,20,,,0
492154737,KEZIA HOME,46.19B,,MARSEILLE,20,,,0
492180419,TIPHAINE ET JHANA,68.20B,,MARSEILLE 4,20,,,0
492192638,GARIG,56.29B,250-499,AIX-EN-PROVENCE,20,,,0
492197959,A C S E P,62.02A,50-99,AIX-EN-PROVENCE,20,,,0
